NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,LOT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,22,C3,11214.0,4.0,0.0,4.0,2997.0,3344.0,1931.0,2,C3,1970000
BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,56,C3,11228.0,4.0,0.0,4.0,3867.0,2692.0,1925.0,2,C3,0
BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,26,C3,11214.0,4.0,0.0,4.0,5500.0,3640.0,1910.0,2,C3,1875000
BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,43,C2,11214.0,6.0,0.0,6.0,4830.0,3600.0,1925.0,2,C2,1150000
BATH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,64,C3,11214.0,4.0,0.0,4.0,4785.0,1800.0,1919.0,2,C3,1600000
BATH BEACH,14 RENTALS - 4-10 UNIT,2B,10,S9,11214.0,6.0,2.0,8.0,4180.0,6250.0,1920.0,2,S9,2200000
BATH BEACH,22 STORE BUILDINGS,4,28,K1,11228.0,0.0,2.0,2.0,1574.0,1500.0,1931.0,4,K1,450000
BATH BEACH,22 STORE BUILDINGS,4,34,K2,11228.0,0.0,2.0,2.0,1533.0,2586.0,1928.0,4,K2,1575000
BATH BEACH,22 STORE BUILDINGS,4,31,K1,11214.0,0.0,2.0,2.0,2658.0,1650.0,1925.0,4,K1,0
BATH BEACH,22 STORE BUILDINGS,4,36,K4,11214.0,0.0,2.0,2.0,1540.0,3200.0,1931.0,4,K4,2100000
BATH BEACH,29 COMMERCIAL GARAGES,4,58,G9,11214.0,2.0,1.0,3.0,2417.0,4500.0,1930.0,4,G9,0
BATH BEACH,29 COMMERCIAL GARAGES,4,59,G7,11214.0,0.0,0.0,0.0,4934.0,0.0,,4,G7,0
BATH BEACH,30 WAREHOUSES,4,40,E1,11214.0,0.0,1.0,1.0,2581.0,2900.0,1931.0,4,E1,900000
BATH BEACH,31 COMMERCIAL VACANT LAND,4,24,V1,11214.0,0.0,0.0,0.0,5800.0,0.0,2019.0,4,V1,1920000
BATH BEACH,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,6,P9,11214.0,0.0,1.0,1.0,6111.0,6080.0,1981.0,4,P9,1649000
BATH BEACH,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,42,P2,11228.0,0.0,1.0,1.0,795.0,756.0,1918.0,4,P2,0
BATH BEACH,44 CONDO PARKING,4,1012,RP,11214.0,,1.0,1.0,,,2017.0,4,RP,517794
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,34,A5,11220.0,1.0,0.0,1.0,1600.0,1056.0,1935.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,14,A5,11220.0,1.0,0.0,1.0,1957.0,1344.0,1940.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11220.0,1.0,0.0,1.0,2000.0,1440.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,19,A5,11220.0,1.0,0.0,1.0,2833.0,2094.0,1993.0,1,A5,1300000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,72,A5,11220.0,1.0,0.0,1.0,2000.0,1280.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,4,A5,11220.0,1.0,0.0,1.0,750.0,1200.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,85,A5,11220.0,1.0,0.0,1.0,1500.0,1480.0,1915.0,1,A5,965000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,125,A5,11220.0,1.0,0.0,1.0,1820.0,1359.0,1925.0,1,A5,1200000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,50,A5,11220.0,1.0,0.0,1.0,1467.0,1192.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,109,A5,11220.0,1.0,0.0,1.0,1575.0,1254.0,1925.0,1,A5,890000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,128,A5,11220.0,1.0,0.0,1.0,1755.0,1254.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,209,A5,11220.0,1.0,0.0,1.0,1755.0,1254.0,1925.0,1,A5,965000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,96,A5,11220.0,1.0,0.0,1.0,1465.0,1567.0,1925.0,1,A5,890000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,21,A5,11220.0,1.0,0.0,1.0,1400.0,1192.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,25,A5,11220.0,1.0,0.0,1.0,1400.0,1192.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,13,A5,11220.0,1.0,0.0,1.0,1700.0,1540.0,1905.0,1,A5,1275000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,26,A5,11220.0,1.0,0.0,1.0,2000.0,1464.0,1925.0,1,A5,975000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,37,A5,11220.0,1.0,0.0,1.0,1800.0,1831.0,1940.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,2,A5,11209.0,1.0,0.0,1.0,1798.0,1076.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,38,A5,11209.0,1.0,0.0,1.0,1169.0,1224.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,4,A1,11209.0,1.0,0.0,1.0,1568.0,1326.0,1935.0,1,A1,1400000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11209.0,1.0,0.0,1.0,1300.0,1142.0,1935.0,1,A5,1050000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,59,A4,11209.0,1.0,0.0,1.0,1682.0,1840.0,1901.0,1,A4,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,29,A5,11209.0,1.0,0.0,1.0,1983.0,1938.0,1925.0,1,A5,1191888
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,34,A9,11209.0,1.0,0.0,1.0,1983.0,1938.0,1925.0,1,A9,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,54,A5,11209.0,1.0,0.0,1.0,1942.0,1938.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,55,A5,11209.0,1.0,0.0,1.0,1942.0,1520.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,26,A4,11209.0,1.0,0.0,1.0,1583.0,1312.0,1925.0,1,A4,900000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,92,A5,11209.0,1.0,0.0,1.0,1625.0,1232.0,1925.0,1,A5,1300000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,134,A9,11209.0,1.0,0.0,1.0,3609.0,1174.0,1920.0,1,A9,600000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,53,A5,11228.0,1.0,0.0,1.0,1342.0,1014.0,1925.0,1,A5,938000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,69,A4,11209.0,1.0,0.0,1.0,2000.0,2080.0,1915.0,1,A4,1150000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,71,A1,11209.0,1.0,0.0,1.0,4000.0,1948.0,1910.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,17,A1,11209.0,1.0,0.0,1.0,5600.0,2146.0,1901.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,43,A1,11209.0,1.0,0.0,1.0,3500.0,4121.0,1910.0,1,A1,1450000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,71,A4,11209.0,1.0,0.0,1.0,2000.0,2083.0,1910.0,1,A4,1420000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,26,A1,11209.0,1.0,0.0,1.0,2950.0,2160.0,1940.0,1,A1,1625000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,39,A5,11209.0,1.0,0.0,1.0,2500.0,2324.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,71,A5,11209.0,1.0,0.0,1.0,2000.0,1688.0,1925.0,1,A5,1375000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,16,A4,11209.0,1.0,0.0,1.0,2000.0,1920.0,1920.0,1,A4,1100000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11209.0,1.0,0.0,1.0,2000.0,1480.0,1920.0,1,A5,1390000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,65,A1,11209.0,1.0,0.0,1.0,5358.0,2283.0,1905.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,54,A5,11209.0,1.0,0.0,1.0,2000.0,1576.0,1925.0,1,A5,1150000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,57,A4,11209.0,1.0,0.0,1.0,2000.0,1720.0,1905.0,1,A4,1385000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,51,A1,11209.0,1.0,0.0,1.0,3444.0,1620.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,21,A5,11209.0,1.0,0.0,1.0,1667.0,1420.0,1910.0,1,A5,1510000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,161,A5,11209.0,1.0,0.0,1.0,1842.0,1464.0,1920.0,1,A5,950000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,5,A1,11209.0,1.0,0.0,1.0,3070.0,1632.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,75,A5,11209.0,1.0,0.0,1.0,2100.0,1666.0,1920.0,1,A5,1050000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,83,A5,11209.0,1.0,0.0,1.0,2100.0,1666.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,3,A1,11209.0,1.0,0.0,1.0,1853.0,1144.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,15,A1,11209.0,1.0,0.0,1.0,3422.0,1800.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,18,A1,11209.0,1.0,0.0,1.0,4460.0,2860.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,60,A1,11209.0,1.0,0.0,1.0,3061.0,1600.0,1925.0,1,A1,100
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,66,A9,11209.0,1.0,0.0,1.0,2296.0,1472.0,1925.0,1,A9,1400000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,72,A9,11209.0,1.0,0.0,1.0,2296.0,1408.0,1925.0,1,A9,1300000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,66,A5,11209.0,1.0,0.0,1.0,2000.0,1584.0,1925.0,1,A5,1400000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,20,A1,11209.0,1.0,0.0,1.0,2870.0,1512.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,29,A1,11209.0,1.0,0.0,1.0,2870.0,1552.0,1925.0,1,A1,1750000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,70,A5,11209.0,1.0,0.0,1.0,2187.0,1200.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,65,A9,11209.0,1.0,0.0,1.0,2250.0,1684.0,1925.0,1,A9,875000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,70,A9,11209.0,1.0,0.0,1.0,2650.0,1472.0,1925.0,1,A9,1315000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,21,A5,11209.0,1.0,0.0,1.0,2100.0,1632.0,1925.0,1,A5,1200000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,9,A3,11209.0,1.0,0.0,1.0,5023.0,1932.0,1930.0,1,A3,297000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,23,A1,11209.0,1.0,0.0,1.0,2508.0,1504.0,1930.0,1,A1,1165000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,25,A1,11209.0,1.0,0.0,1.0,2508.0,1504.0,1930.0,1,A1,1250000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,43,A1,11209.0,1.0,0.0,1.0,2993.0,2532.0,1930.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,46,A1,11209.0,1.0,0.0,1.0,4579.0,2560.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,102,A1,11209.0,1.0,0.0,1.0,3083.0,1670.0,1920.0,1,A1,1650000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,48,A1,11209.0,1.0,0.0,1.0,3440.0,2619.0,1935.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,59,A1,11209.0,1.0,0.0,1.0,3207.0,1596.0,1930.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,74,A1,11209.0,1.0,0.0,1.0,4725.0,2302.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,12,A9,11209.0,1.0,0.0,1.0,2305.0,1344.0,1925.0,1,A9,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,34,A9,11209.0,1.0,0.0,1.0,2187.0,1632.0,1925.0,1,A9,1243500
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,1,A5,11209.0,1.0,0.0,1.0,1569.0,1462.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,3,A3,11209.0,1.0,0.0,1.0,5467.0,2420.0,1925.0,1,A3,2200000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,25,A5,11209.0,1.0,0.0,1.0,2679.0,1758.0,1950.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,35,A1,11209.0,1.0,0.0,1.0,5467.0,1920.0,1925.0,1,A1,1980000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,50,A3,11209.0,1.0,0.0,1.0,5467.0,4590.0,1925.0,1,A3,2580000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,19,A1,11209.0,1.0,0.0,1.0,3644.0,2710.0,1920.0,1,A1,1850000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,67,A1,11209.0,1.0,0.0,1.0,2788.0,1280.0,1920.0,1,A1,1600000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,76,A1,11209.0,1.0,0.0,1.0,3270.0,2016.0,1925.0,1,A1,1950000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,64,A5,11209.0,1.0,0.0,1.0,2187.0,1328.0,1910.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,55,A5,11209.0,1.0,0.0,1.0,2100.0,1800.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,33,A5,11209.0,1.0,0.0,1.0,2300.0,1764.0,1920.0,1,A5,998000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,151,A5,11209.0,1.0,0.0,1.0,2400.0,2754.0,1920.0,1,A5,1090000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,18,A5,11209.0,1.0,0.0,1.0,2925.0,2322.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,30,A5,11209.0,1.0,0.0,1.0,2706.0,1911.0,1925.0,1,A5,1750000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,50,A1,11209.0,1.0,0.0,1.0,6560.0,3456.0,1899.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,73,A1,11209.0,1.0,0.0,1.0,2460.0,1488.0,1930.0,1,A1,1460000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,20,A5,11209.0,1.0,0.0,1.0,2187.0,1280.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,37,A5,11209.0,1.0,0.0,1.0,3280.0,1448.0,1920.0,1,A5,1415000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,34,A5,11209.0,1.0,0.0,1.0,2000.0,2020.0,1910.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,34,A5,11209.0,1.0,0.0,1.0,2000.0,2020.0,1910.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,7,A1,11209.0,1.0,0.0,1.0,5000.0,2510.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,67,A3,11209.0,1.0,0.0,1.0,8000.0,5528.0,1910.0,1,A3,3200000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,38,A3,11209.0,1.0,0.0,1.0,5000.0,2686.0,1920.0,1,A3,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,46,A1,11209.0,1.0,0.0,1.0,5388.0,2180.0,1950.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,48,A1,11209.0,1.0,0.0,1.0,4000.0,2071.0,1905.0,1,A1,1550000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,65,A5,11209.0,1.0,0.0,1.0,2100.0,1626.0,1920.0,1,A5,1270000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,22,A1,11209.0,1.0,0.0,1.0,4000.0,3222.0,1899.0,1,A1,1480000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,63,S1,11209.0,1.0,1.0,2.0,6000.0,2643.0,1910.0,1,S1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,72,A1,11209.0,1.0,0.0,1.0,4700.0,2223.0,1910.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,68,A1,11209.0,1.0,0.0,1.0,3000.0,1740.0,1910.0,1,A1,1849000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11228.0,1.0,0.0,1.0,2000.0,1280.0,1915.0,1,A5,900000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,51,A9,11228.0,1.0,0.0,1.0,1579.0,1760.0,1925.0,1,A9,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,40,A1,11209.0,1.0,0.0,1.0,3300.0,1830.0,1920.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A1,11209.0,1.0,0.0,1.0,5000.0,2800.0,1910.0,1,A1,2520000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,53,A1,11209.0,1.0,0.0,1.0,2503.0,1460.0,1925.0,1,A1,990000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,24,A5,11209.0,1.0,0.0,1.0,2100.0,1558.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,25,A5,11209.0,1.0,0.0,1.0,2100.0,1558.0,1925.0,1,A5,1180000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,26,A5,11209.0,1.0,0.0,1.0,2100.0,1558.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,44,A1,11209.0,1.0,0.0,1.0,4000.0,2283.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,57,A1,11209.0,1.0,0.0,1.0,3150.0,1804.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,17,A1,11209.0,1.0,0.0,1.0,5000.0,3600.0,1930.0,1,A1,2750000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,42,A5,11209.0,1.0,0.0,1.0,2500.0,1704.0,1930.0,1,A5,1320000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,10,A9,11209.0,1.0,0.0,1.0,2500.0,1544.0,1920.0,1,A9,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,11,A9,11209.0,1.0,0.0,1.0,2500.0,1544.0,1920.0,1,A9,1150000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,27,A5,11209.0,1.0,0.0,1.0,2000.0,1440.0,1940.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,46,A1,11209.0,1.0,0.0,1.0,2500.0,1550.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,57,A1,11209.0,1.0,0.0,1.0,2500.0,1184.0,1960.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,51,A1,11209.0,1.0,0.0,1.0,2450.0,1200.0,1920.0,1,A1,725000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,68,A5,11209.0,1.0,0.0,1.0,2225.0,1176.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,68,A5,11209.0,1.0,0.0,1.0,2225.0,1176.0,1925.0,1,A5,625000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,1,A5,11209.0,1.0,0.0,1.0,1673.0,2376.0,1910.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,39,A1,11228.0,1.0,0.0,1.0,2588.0,1260.0,1925.0,1,A1,950000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,64,A1,11209.0,1.0,0.0,1.0,2500.0,1512.0,1925.0,1,A1,1225000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,65,A1,11209.0,1.0,0.0,1.0,2500.0,1536.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,14,A5,11209.0,1.0,0.0,1.0,2000.0,1328.0,1920.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11209.0,1.0,0.0,1.0,3000.0,1456.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,67,A9,11209.0,1.0,0.0,1.0,2067.0,1504.0,1935.0,1,A9,1400000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,73,A5,11209.0,1.0,0.0,1.0,2667.0,1600.0,1930.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,29,A5,11209.0,1.0,0.0,1.0,1601.0,1749.0,1940.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,19,A5,11228.0,1.0,0.0,1.0,1332.0,920.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,19,A5,11228.0,1.0,0.0,1.0,1061.0,1044.0,1965.0,1,A5,935000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,49,A5,11209.0,1.0,0.0,1.0,1650.0,1761.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,86,A1,11209.0,1.0,0.0,1.0,2613.0,1376.0,1925.0,1,A1,1622500
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,136,A1,11209.0,1.0,0.0,1.0,2100.0,1200.0,1925.0,1,A1,1080000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,41,A5,11209.0,1.0,0.0,1.0,2360.0,1610.0,1910.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,15,A9,11209.0,1.0,0.0,1.0,1875.0,1344.0,1925.0,1,A9,1050000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,19,A5,11228.0,1.0,0.0,1.0,1361.0,1344.0,1920.0,1,A5,973000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,44,A9,11228.0,1.0,0.0,1.0,1012.0,1040.0,1899.0,1,A9,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,46,A9,11228.0,1.0,0.0,1.0,961.0,1068.0,1899.0,1,A9,720000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,17,A1,11209.0,1.0,0.0,1.0,2500.0,1472.0,1925.0,1,A1,1100000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,22,A1,11209.0,1.0,0.0,1.0,2500.0,1472.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,26,A1,11209.0,1.0,0.0,1.0,2500.0,1472.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,30,A1,11209.0,1.0,0.0,1.0,3000.0,1456.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,33,A1,11209.0,1.0,0.0,1.0,3000.0,1456.0,1925.0,1,A1,1498000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,57,A5,11209.0,1.0,0.0,1.0,2500.0,1632.0,1925.0,1,A5,1500000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,4,A1,11209.0,1.0,0.0,1.0,2221.0,1116.0,1925.0,1,A1,1232753
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,62,A9,11209.0,1.0,0.0,1.0,3250.0,1008.0,1905.0,1,A9,700000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,62,A9,11209.0,1.0,0.0,1.0,3250.0,1008.0,1905.0,1,A9,720000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,76,A5,11209.0,1.0,0.0,1.0,1021.0,910.0,1925.0,1,A5,690000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,88,A5,11209.0,1.0,0.0,1.0,930.0,943.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,97,A5,11209.0,1.0,0.0,1.0,923.0,910.0,1925.0,1,A5,899000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A2,11209.0,1.0,0.0,1.0,5813.0,684.0,1899.0,1,A2,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,25,A5,11209.0,1.0,0.0,1.0,1800.0,1456.0,1925.0,1,A5,1260000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,23,A9,11209.0,1.0,0.0,1.0,1940.0,1361.0,1915.0,1,A9,890000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,24,A9,11209.0,1.0,0.0,1.0,4182.0,1680.0,1910.0,1,A9,1225000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,15,A5,11209.0,1.0,0.0,1.0,1007.0,1598.0,1987.0,1,A5,1111000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,31,A5,11209.0,1.0,0.0,1.0,2210.0,1960.0,1950.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,77,A5,11209.0,1.0,0.0,1.0,980.0,980.0,1925.0,1,A5,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,59,A5,11209.0,1.0,0.0,1.0,1430.0,936.0,1930.0,1,A5,700000
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,102,A1,11209.0,1.0,0.0,1.0,2819.0,1620.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,106,A1,11209.0,1.0,0.0,1.0,2634.0,1504.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,1,S1,11209.0,1.0,1.0,2.0,2106.0,2244.0,1960.0,1,S1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,29,A1,11209.0,1.0,0.0,1.0,2535.0,1716.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,33,A1,11209.0,1.0,0.0,1.0,2535.0,1716.0,1925.0,1,A1,0
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,48,A5,11209.0,1.0,0.0,1.0,2250.0,1472.0,1925.0,1,A5,10
BAY RIDGE,01 ONE FAMILY DWELLINGS,1,28,A5,11209.0,1.0,0.0,1.0,1900.0,1692.0,1935.0,1,A5,920000
